--------------------------------
Condition: 1
--------------------------------
Index, Time, Distance, Position, X, Y, Z, isCenter, isFront, isSide, isLeft
210, 20.53333, 3.482328, (-0.1, 1.8, -3.0), -0.06350684, 1.765268, -3.001067, True, True, False, False
211, 20.57778, 3.484235, (-0.1, 1.8, -3.0), -0.0509163, 1.766532, -3.002776, True, True, False, False
212, 20.62222, 3.486308, (0.0, 1.8, -3.0), -0.03848691, 1.766449, -3.005415, True, True, False, False
213, 20.66667, 3.488647, (0.0, 1.8, -3.0), -0.02514007, 1.765358, -3.00891, True, True, False, False
214, 20.71111, 3.490786, (0.0, 1.8, -3.0), -0.01047118, 1.765981, -3.011111, True, True, False, False
215, 20.75556, 3.492627, (0.0, 1.8, -3.0), 0.002330866, 1.767845, -3.012169, True, True, False, False
216, 20.8, 3.494882, (0.0, 1.8, -3.0), 0.01378121, 1.769222, -3.013945, True, True, False, False
217, 20.84444, 3.497375, (0.0, 1.8, -3.0), 0.02417337, 1.770398, -3.01608, True, True, False, False
218, 20.91111, 3.50071, (0.0, 1.8, -3.0), 0.03557395, 1.771525, -3.019173, True, True, False, False
219, 21.26667, 3.506451, (0.0, 1.8, -3.0), 0.02712398, 1.773383, -3.024827, True, True, False, False
220, 21.33333, 3.503753, (0.0, 1.8, -3.0), 0.01790614, 1.768893, -3.024398, True, True, False, False
221, 21.4, 3.50004, (0.0, 1.8, -3.0), 0.007857122, 1.765205, -3.022296, True, True, False, False
222, 21.45556, 3.493412, (0.0, 1.8, -3.0), -0.00452549, 1.760273, -3.017507, True, True, False, False
223, 21.51111, 3.484482, (0.0, 1.8, -3.0), -0.01542242, 1.75093, -3.012577, True, True, False, False
224, 21.57778, 3.475715, (0.0, 1.7, -3.0), -0.02503989, 1.742993, -3.006983, True, True, False, False
225, 21.66667, 3.472703, (0.0, 1.7, -3.0), -0.03631216, 1.744282, -3.002636, True, True, False, False
226, 21.75556, 3.472055, (0.0, 1.7, -3.0), -0.0458306, 1.748884, -2.999078, True, True, False, False
227, 21.86667, 3.467421, (-0.1, 1.7, -3.0), -0.05480568, 1.749181, -2.993388, True, True, False, False
228, 21.98889, 3.462913, (-0.1, 1.8, -3.0), -0.06114166, 1.752391, -2.98616, True, True, False, False
229, 22.07778, 3.456103, (-0.1, 1.8, -3.0), -0.06579966, 1.754543, -2.976895, True, True, False, False
230, 22.15556, 3.446747, (-0.1, 1.8, -3.0), -0.07023855, 1.754122, -2.966173, True, True, False, False
231, 22.21111, 3.437247, (-0.1, 1.8, -3.0), -0.07413688, 1.752592, -2.955942, True, True, False, False
232, 22.25556, 3.427675, (-0.1, 1.7, -2.9), -0.07741202, 1.749826, -2.946365, True, True, False, False
233, 22.31111, 3.414398, (-0.1, 1.7, -2.9), -0.08148748, 1.746011, -2.933074, True, True, False, False
234, 22.35556, 3.399736, (-0.1, 1.7, -2.9), -0.08421078, 1.743529, -2.917399, True, True, False, False
235, 22.37778, 3.387082, (-0.1, 1.7, -2.9), -0.08497005, 1.742342, -2.903334, True, True, False, False
236, 22.42222, 3.374413, (-0.1, 1.7, -2.9), -0.08410132, 1.742565, -2.888436, True, True, False, False
237, 22.46667, 3.360272, (-0.1, 1.7, -2.9), -0.08198909, 1.742559, -2.871967, True, True, False, False
238, 22.51111, 3.343247, (-0.1, 1.7, -2.9), -0.07878596, 1.741539, -2.852742, True, True, False, False
239, 22.53333, 3.33397, (-0.1, 1.7, -2.8), -0.07678393, 1.740236, -2.842716, True, True, False, False
240, 22.55556, 3.324293, (-0.1, 1.7, -2.8), -0.07433447, 1.738418, -2.832543, True, True, False, False
241, 22.57778, 3.31441, (-0.1, 1.7, -2.8), -0.07130902, 1.736561, -2.822159, True, True, False, False
242, 22.6, 3.304514, (-0.1, 1.7, -2.8), -0.06790234, 1.734876, -2.811656, True, True, False, False
243, 22.62222, 3.29439, (-0.1, 1.7, -2.8), -0.06407731, 1.733239, -2.800854, True, True, False, False
244, 22.64445, 3.283866, (-0.1, 1.7, -2.8), -0.05952389, 1.732019, -2.789327, True, True, False, False
