Condition, Index, Time, Distance, X, Y, Z, isCenter, isFront, isSide, isLeft, isOuter,GazeObject,GP_X,GP_X,GP_Z,GZ_X,GZ_Y,GZ_Y,GZD_X,GZD_Y,GZD_Z,RE_X,RE_Y,RE_Z,RED_X,RED_Y,RED_Z,LE_X,LE_Y,LE_Z,LED_X,LED_Y,LED_Z,H_X,H_Y,H_Z,HR_X,HR_Y,HR_Z,eye_closed,blink_count, eventTriggered
Sneeze_Away, 284, 29.86, 3.649197, -1.038762, 1.642082, -2.08888, False, True, False, True, True,Eye Torso,-0.1506732,1.519964,0.8186303,-1.038752,1.642086,-2.08889,0.2918878,-0.04013637,0.9556101,-1.073039,1.643028,-2.084314,0.3173303,-0.04029556,0.9474586,-1.004485,1.641136,-2.093447,0.2664068,-0.03966156,0.9630443,-1.038762,1.642082,-2.08888,4.058453,187.6994,1.571607,0,1,False
Sneeze_Away, 285, 29.88, 3.646707, -1.043432, 1.641103, -2.084882, False, True, False, True, True,Eye Torso,-0.1636749,1.514553,0.7585477,-1.043448,1.641119,-2.084846,0.2953089,-0.04247908,0.954457,-1.077694,1.642066,-2.080211,0.3207198,-0.04272977,0.9462098,-1.00917,1.64014,-2.089554,0.2698323,-0.04192277,0.9619943,-1.043432,1.641103,-2.084882,4.125203,187.88,1.599752,0,1,False
Sneeze_Away, 286, 29.9, 3.644295, -1.048094, 1.640188, -2.080936, False, True, False, True, True,Eye Torso,-0.1694446,1.513798,0.7589114,-1.048128,1.640168,-2.080899,0.295309,-0.04247908,0.954457,-1.082339,1.64118,-2.076152,0.3208001,-0.04305281,0.9461679,-1.013848,1.639196,-2.08572,0.2699142,-0.04224402,0.9619573,-1.048094,1.640188,-2.080936,4.159656,188.0717,1.647037,0,1,False
Sneeze_Away, 287, 29.92, 3.639249, -1.057153, 1.638441, -2.072796, False, True, False, True, True,Eye Torso,-0.1754779,1.507086,0.7598748,-1.057152,1.638423,-2.07278,0.2968984,-0.04423295,0.9538841,-1.091359,1.63953,-2.06776,0.3222706,-0.04483993,0.945585,-1.022946,1.637352,-2.077831,0.2713724,-0.04387648,0.9614738,-1.057153,1.638441,-2.072796,4.2056,188.5068,1.809413,0,1,False
Sneeze_Away, 288, 29.94, 3.636762, -1.061524, 1.638051, -2.06855, False, True, False, True, True,Eye Torso,-0.1810331,1.506872,0.7603168,-1.061538,1.637859,-2.068588,0.2968985,-0.04423294,0.953884,-1.095703,1.639234,-2.063346,0.3226934,-0.04500705,0.9454328,-1.027346,1.636868,-2.073753,0.271803,-0.04402161,0.9613456,-1.061524,1.638051,-2.06855,4.21057,188.8006,1.964922,0,1,False
Sneeze_Away, 289, 29.96, 3.631822, -1.070227, 1.637724, -2.059838, False, True, False, True, True,Eye Torso,-0.1772308,1.506932,0.7604117,-1.070233,1.637736,-2.059881,0.3015717,-0.04416968,0.9524198,-1.104345,1.639127,-2.054302,0.3269728,-0.04428212,0.9439957,-1.036109,1.636322,-2.065373,0.2761387,-0.04317188,0.9601477,-1.070227,1.637724,-2.059838,4.436369,189.3957,2.33085,0,1,False
Sneeze_Away, 290, 29.98, 3.629149, -1.074486, 1.637464, -2.05531, False, True, False, True, True,Eye Torso,-0.1849055,1.514276,0.7609333,-1.074438,1.637311,-2.055372,0.3009438,-0.04167401,0.9527309,-1.10858,1.638931,-2.049645,0.3261849,-0.04255043,0.9443479,-1.040392,1.635996,-2.060974,0.2752628,-0.0412019,0.9604858,-1.074486,1.637464,-2.05531,4.592936,189.6285,2.439209,0,1,False
Sneeze_Away, 291, 30, 3.625735, -1.083648, 1.64088, -2.046174, False, True, False, True, True,Eye Torso,-0.1533633,1.518442,0.8044404,-1.083598,1.640622,-2.046176,0.3099844,-0.04079819,0.9498659,-1.117659,1.642704,-2.040124,0.3354382,-0.04221339,0.9411159,-1.049638,1.639056,-2.052223,0.284685,-0.04052553,0.9577641,-1.083648,1.64088,-2.046174,4.401849,190.318,3.031475,0,1,False
Sneeze_Away, 292, 30.02, 3.624428, -1.088146, 1.644251, -2.041194, False, True, False, True, True,Eye Torso,-0.1503921,1.520829,0.8323057,-1.088316,1.644086,-2.041301,0.3099844,-0.04079819,0.9498659,-1.122105,1.646362,-2.034955,0.3346659,-0.0407429,0.9414556,-1.054186,1.642139,-2.047433,0.2838961,-0.03909844,0.9580576,-1.088146,1.644251,-2.041194,4.376189,190.6784,3.510205,0,1,False
Sneeze_Away, 293, 30.04, 3.620543, -1.096864, 1.64791, -2.031438, False, True, False, True, True,Eye Torso,-0.1199381,1.531881,0.9783216,-1.096845,1.648051,-2.031432,0.3085226,-0.03664312,0.950511,-1.130766,1.650222,-2.024962,0.3337854,-0.03749086,0.9419032,-1.062962,1.645597,-2.037915,0.2829181,-0.03530698,0.958494,-1.096864,1.64791,-2.031438,4.778934,191.1359,3.846531,0,1,False
Sneeze_Away, 294, 30.06, 3.618199, -1.101454, 1.648897, -2.026433, False, True, False, True, True,Eye Torso,-0.1228403,1.532667,0.9885278,-1.101403,1.649191,-2.026461,0.3085226,-0.03664311,0.950511,-1.135339,1.651296,-2.019895,0.3331507,-0.03727373,0.9421366,-1.06757,1.646499,-2.032971,0.2822726,-0.03507576,0.9586927,-1.101454,1.648897,-2.026433,5.007539,191.2697,3.991297,0,1,False
Sneeze_Away, 295, 30.08, 3.614143, -1.110982, 1.651248, -2.016808, False, True, False, True, True,Eye Torso,-0.09018099,1.535811,1.033901,-1.110978,1.651336,-2.016803,0.3171139,-0.03586078,0.9477092,-1.144787,1.654074,-2.010038,0.3424484,-0.03752912,0.9387868,-1.077176,1.648421,-2.023578,0.2917551,-0.03474182,0.9558619,-1.110982,1.651248,-2.016808,5.151414,191.7485,4.706513,0,1,False
Sneeze_Away, 296, 30.1, 3.61166, -1.115497, 1.651573, -2.011986, False, True, False, True, True,Eye Torso,-0.09439835,1.536103,1.039615,-1.115635,1.651791,-2.011959,0.3171138,-0.03586079,0.9477093,-1.149269,1.654574,-2.005125,0.3418089,-0.03779098,0.9390094,-1.081725,1.648573,-2.018846,0.2911014,-0.03505228,0.9560499,-1.115497,1.651573,-2.011986,5.141844,191.9319,4.996436,0,1,False
Sneeze_Away, 297, 30.12, 3.609048, -1.120229, 1.651499, -2.007136, False, True, False, True, True,Eye Torso,-0.044015,1.545095,1.174001,-1.120194,1.651747,-2.007147,0.3203075,-0.03166844,0.9467841,-1.153974,1.654583,-2.000182,0.3453192,-0.0332965,0.9378945,-1.086483,1.648415,-2.014091,0.2946633,-0.03001246,0.9551297,-1.120229,1.651499,-2.007136,5.173771,192.1097,5.136266,0,1,False
Sneeze_Away, 298, 30.14, 3.603408, -1.129863, 1.65046, -1.997322, False, True, False, True, True,Eye Torso,-0.178305,1.519319,0.7858399,-1.129853,1.650445,-1.997341,0.3231911,-0.04454118,0.945285,-1.163569,1.653643,-1.990225,0.3481772,-0.04661748,0.9362689,-1.096156,1.647277,-2.004419,0.2976111,-0.04274589,0.9537298,-1.129863,1.65046,-1.997322,5.207504,192.3721,5.30169,0,1,False
Sneeze_Away, 299, 30.16, 3.600628, -1.134784, 1.650136, -1.992297, False, True, False, True, True,Eye Torso,-0.186787,1.519486,0.7804495,-1.134778,1.64993,-1.992314,0.3231911,-0.04454117,0.9452849,-1.168475,1.653369,-1.985148,0.3481349,-0.04661581,0.9362847,-1.101093,1.646902,-1.999445,0.297568,-0.04274499,0.9537432,-1.134784,1.650136,-1.992297,5.204555,192.4693,5.385785,0,1,False
Sneeze_Away, 300, 30.18, 3.595333, -1.144591, 1.650344, -1.982062, False, True, False, True, True,Eye Torso,-0.2146999,1.519213,0.7707007,-1.144585,1.650235,-1.982106,0.3197107,-0.04508496,0.9464419,-1.178242,1.653695,-1.97478,0.3448993,-0.04708137,0.9374582,-1.11094,1.646994,-1.989344,0.2942457,-0.04273998,0.9547737,-1.144591,1.650344,-1.982062,5.300315,192.728,5.582562,0,1,False
Sneeze_Away, 301, 30.2, 3.592689, -1.149567, 1.650837, -1.976684, False, True, False, True, True,Eye Torso,-0.2208469,1.519871,0.7726126,-1.14953,1.650753,-1.976752,0.3197108,-0.04508497,0.9464419,-1.183204,1.654221,-1.969354,0.3449695,-0.04551318,0.9375098,-1.11593,1.647452,-1.984013,0.2943125,-0.04119502,0.954821,-1.149567,1.650837,-1.976684,5.574929,192.8426,5.641664,0,1,False
Sneeze_Away, 302, 30.22, 3.587182, -1.159196, 1.651463, -1.965941, False, True, False, True, True,Eye Torso,-0.210699,1.521272,0.7938663,-1.159228,1.651447,-1.965927,0.3246995,-0.04456832,0.9447666,-1.192804,1.654914,-1.958512,0.3497881,-0.04675208,0.9356616,-1.125588,1.648011,-1.973371,0.2992525,-0.04211833,0.9532439,-1.159196,1.651463,-1.965941,6.165162,193.0863,5.760104,0,1,False
Sneeze_Away, 303, 30.24, 3.584727, -1.163961, 1.652206, -1.960688, False, True, False, True, True,Eye Torso,-0.151648,1.526686,0.8836693,-1.163992,1.65204,-1.960599,0.3350103,-0.04153923,0.9412984,-1.197527,1.655778,-1.953121,0.3610825,-0.04424218,0.9314838,-1.130396,1.648635,-1.968255,0.3108251,-0.03934716,0.9496523,-1.163961,1.652206,-1.960688,6.431239,193.3749,5.963917,0,1,False
Sneeze_Away, 304, 30.26, 3.582422, -1.168668, 1.653243, -1.955461, False, True, False, True, True,Eye Torso,-0.1542346,1.527459,0.8948551,-1.168665,1.653077,-1.955397,0.3350102,-0.04153922,0.9412984,-1.202181,1.656961,-1.947732,0.3609569,-0.0450161,0.9314954,-1.135156,1.649525,-1.96319,0.310699,-0.04011758,0.9496614,-1.168668,1.653243,-1.955461,6.567523,193.6998,6.210955,0,1,False
Sneeze_Away, 305, 30.28, 3.57779, -1.177868, 1.654873, -1.945269, False, True, False, True, True,Eye Torso,-0.09721643,1.535871,1.03412,-1.177884,1.654903,-1.945264,0.3407328,-0.03752179,0.9394112,-1.211273,1.658741,-1.937162,0.3657904,-0.04044828,0.9298179,-1.144462,1.651005,-1.953375,0.315641,-0.03537966,0.9482189,-1.177868,1.654873,-1.945269,6.626775,194.3898,6.463525,0,1,False
Sneeze_Away, 306, 30.3, 3.575297, -1.182582, 1.655235, -1.940144, False, True, False, True, True,Eye Torso,-0.1019454,1.536234,1.039206,-1.182522,1.655383,-1.940147,0.3407328,-0.03752179,0.9394112,-1.215945,1.659054,-1.931838,0.365808,-0.04192782,0.9297454,-1.14922,1.651416,-1.94845,0.3156563,-0.03691357,0.9481553,-1.182582,1.655235,-1.940144,6.405118,194.6944,6.378393,0,1,False
Sneeze_Away, 307, 30.32, 3.570652, -1.192476, 1.65576, -1.93019, False, True, False, True, True,Eye Torso,-0.0953669,1.535002,1.021344,-1.192436,1.655754,-1.930209,0.3481607,-0.03832176,0.9366512,-1.225759,1.659524,-1.921546,0.372984,-0.0415743,0.9269059,-1.159193,1.651995,-1.938834,0.323013,-0.03615248,0.9457038,-1.192476,1.65576,-1.93019,5.903612,195.2066,6.280636,0,1,False
Sneeze_Away, 308, 30.34, 3.568523, -1.1976, 1.656099, -1.925312, False, True, False, True, True,Eye Torso,-0.1051769,1.531207,0.9627259,-1.197539,1.656004,-1.925306,0.3535045,-0.04041468,0.9345593,-1.230859,1.659827,-1.916559,0.3776113,-0.04431651,0.9249031,-1.164341,1.652371,-1.934064,0.3277201,-0.03874099,0.9439802,-1.1976,1.656099,-1.925312,5.548401,195.3469,6.215897,0,1,False
Sneeze_Away, 309, 30.36, 3.56432, -1.207847, 1.656783, -1.915571, False, True, False, True, True,Eye Torso,-0.1154617,1.531895,0.9723651,-1.207828,1.656775,-1.915578,0.3535046,-0.04041469,0.9345593,-1.241055,1.66045,-1.906604,0.3782222,-0.04307135,0.9247123,-1.174638,1.653116,-1.924537,0.328343,-0.03747631,0.9438148,-1.207847,1.656783,-1.915571,5.10849,195.6556,6.109952,0,1,False
Sneeze_Away, 310, 30.38, 3.562325, -1.213393, 1.657056, -1.910671, False, True, False, True, True,Eye Torso,-0.1724976,1.521764,0.8139451,-1.213206,1.65711,-1.910698,0.3564942,-0.04633587,0.9331478,-1.246575,1.660737,-1.90161,0.3810905,-0.04838166,0.9232709,-1.180212,1.653376,-1.919731,0.3312352,-0.04279795,0.9425771,-1.213393,1.657056,-1.910671,4.999264,195.8093,6.1314,0,1,False
Sneeze_Away, 311, 30.4, 3.560341, -1.219146, 1.657275, -1.90571, False, True, False, True, True,Eye Torso,-0.1785221,1.522018,0.8181953,-1.218941,1.657341,-1.905753,0.3564942,-0.04633589,0.9331478,-1.252305,1.66097,-1.896573,0.3809538,-0.04781669,0.9233568,-1.185988,1.653579,-1.914846,0.3310954,-0.04222339,0.9426521,-1.219146,1.657275,-1.90571,4.940207,195.9372,6.155621,0,1,False
Sneeze_Away, 312, 30.42, 3.556436, -1.230814, 1.657572, -1.895823, False, True, False, True, True,Eye Torso,-0.1859867,1.512295,0.7748303,-1.230768,1.657571,-1.895823,0.363869,-0.05059392,0.9300751,-1.263934,1.661294,-1.886558,0.3885172,-0.05301826,0.919915,-1.197694,1.653849,-1.905088,0.338814,-0.04753776,0.9396517,-1.230814,1.657572,-1.895823,4.952132,196.1653,6.20097,0,1,False
Sneeze_Away, 313, 30.44, 3.554525, -1.236729, 1.657531, -1.890975, False, True, False, True, True,Eye Torso,-0.1916219,1.503766,0.7762576,-1.236675,1.657574,-1.890938,0.364301,-0.05359925,0.9297375,-1.26984,1.661274,-1.881684,0.3886959,-0.05568331,0.919682,-1.203619,1.653788,-1.900266,0.3389618,-0.05022876,0.9394583,-1.236729,1.657531,-1.890975,5.050045,196.2248,6.235903,0,1,False
Sneeze_Away, 314, 30.46, 3.55092, -1.248813, 1.65728, -1.881479, False, True, False, True, True,Eye Torso,-0.2068664,1.50398,0.777688,-1.248811,1.657295,-1.881463,0.364301,-0.05359919,0.9297376,-1.281903,1.660948,-1.872085,0.3890936,-0.05630078,0.9194762,-1.215723,1.653613,-1.890873,0.3393693,-0.05084949,0.9392778,-1.248813,1.65728,-1.881479,5.082594,196.3916,6.109451,0,1,False
Sneeze_Away, 315, 30.48, 3.5492, -1.255021, 1.657061, -1.876786, False, True, False, True, True,Eye Torso,-0.1996173,1.499591,0.7778227,-1.255012,1.65707,-1.876774,0.3688866,-0.05503918,0.9278434,-1.288098,1.660666,-1.867323,0.3936825,-0.05773194,0.9174318,-1.221944,1.653455,-1.886248,0.3440632,-0.05226254,0.9374908,-1.255021,1.657061,-1.876786,5.082896,196.4983,6.006875,1,2,False
Sneeze_Away, 316, 30.5, 3.545829, -1.267457, 1.656761, -1.867333, False, True, False, True, True,Eye Head,-0.05807615,1.567464,0.9955165,-1.267478,1.656743,-1.867324,0.3889813,-0.02872147,0.9207978,-1.300502,1.66028,-1.857726,0.4134193,-0.03148651,0.9099962,-1.234411,1.653243,-1.876939,0.3642735,-0.02593241,0.9309309,-1.267457,1.656761,-1.867333,5.106479,196.7333,5.860796,1,2,False
Sneeze_Away, 317, 30.52, 3.544179, -1.273858, 1.656507, -1.862599, False, True, False, True, True,Eye Head,-0.06477509,1.567231,0.9995451,-1.273845,1.656517,-1.862592,0.3889815,-0.02872147,0.9207978,-1.306891,1.659973,-1.852932,0.4132727,-0.03124404,0.9100711,-1.240825,1.653041,-1.872266,0.3641227,-0.02569485,0.9309965,-1.273858,1.656507,-1.862599,5.155135,196.8321,5.773802,0,2,False
Sneeze_Away, 318, 30.54, 3.542623, -1.28056, 1.656116, -1.857906, False, True, False, True, True,Eye Head,-0.07030688,1.566753,1.007009,-1.280478,1.656135,-1.857916,0.3889813,-0.02872146,0.9207978,-1.313581,1.659533,-1.84818,0.4133217,-0.03123335,0.9100493,-1.247539,1.652699,-1.867632,0.3641739,-0.02567235,0.930977,-1.28056,1.656116,-1.857906,5.215417,196.9312,5.692492,0,2,False
Sneeze_Away, 319, 30.56, 3.53962, -1.294192, 1.655197, -1.848561, False, True, False, True, True,Eye Torso,-0.09199905,1.527406,0.913332,-1.294167,1.655215,-1.848561,0.3987499,-0.04238639,0.9160796,-1.327184,1.658546,-1.838714,0.4230156,-0.04504518,0.9050021,-1.2612,1.651848,-1.858408,0.3741528,-0.03972769,0.9265157,-1.294192,1.655197,-1.848561,5.342312,197.1403,5.580306,0,2,False
Sneeze_Away, 320, 30.58, 3.538162, -1.301291, 1.654516, -1.843907, False, True, False, True, True,Eye Torso,-0.0207522,1.537469,1.063845,-1.301207,1.654575,-1.843892,0.4027628,-0.03681428,0.9145638,-1.334271,1.65784,-1.834012,0.426936,-0.03933749,0.9034258,-1.268311,1.651192,-1.853802,0.3781348,-0.03412995,0.9251212,-1.301291,1.654516,-1.843907,5.427694,197.2261,5.539526,0,2,False
Sneeze_Away, 321, 30.6, 3.535182, -1.316289, 1.652573, -1.834413, False, True, False, True, True,Eye Torso,-0.01093094,1.539564,1.094059,-1.316178,1.652661,-1.834427,0.4068792,-0.0352246,0.9128026,-1.349244,1.655841,-1.824419,0.4310951,-0.03759979,0.9015228,-1.283333,1.649304,-1.844408,0.3823755,-0.0325333,0.9234341,-1.316289,1.652573,-1.834413,5.570177,197.4009,5.447361,0,2,False
Sneeze_Away, 322, 30.62, 3.533769, -1.32394, 1.651389, -1.829774, False, True, False, True, True,Eye Torso,-0.02564583,1.538992,1.08285,-1.323888,1.651456,-1.829728,0.4068792,-0.03522463,0.9128026,-1.356886,1.654619,-1.819738,0.4309261,-0.03797223,0.9015879,-1.290993,1.648159,-1.83981,0.3822022,-0.03291716,0.9234923,-1.32394,1.651389,-1.829774,5.608272,197.4693,5.382847,0,2,False
Sneeze_Away, 323, 30.64, 3.531146, -1.339222, 1.648971, -1.820704, False, True, False, True, True,Eye Torso,0.01364549,1.545662,1.179999,-1.339212,1.648991,-1.820695,0.4108069,-0.03137058,0.9111825,-1.37214,1.652139,-1.810554,0.4349095,-0.03400314,0.8998319,-1.306304,1.645804,-1.830854,0.3862655,-0.02902647,0.9219309,-1.339222,1.648971,-1.820704,5.635738,197.6565,5.279003,0,2,False
Sneeze_Away, 324, 30.66, 3.530043, -1.347193, 1.647747, -1.81624, False, True, False, True, True,Eye Torso,-0.002630228,1.545071,1.166044,-1.347094,1.647921,-1.816243,0.4108069,-0.0313706,0.9111825,-1.380082,1.650938,-1.806002,0.4354628,-0.03369039,0.899576,-1.314305,1.644555,-1.826477,0.3868349,-0.02868049,0.9217029,-1.347193,1.647747,-1.81624,5.640554,197.8144,5.319254,0,2,False
Sneeze_Away, 325, 30.68, 3.527445, -1.363276, 1.644449, -1.807157, False, True, False, True, True,Eye Torso,-0.0001273304,1.544935,1.162818,-1.363217,1.644396,-1.807174,0.4169444,-0.03043814,0.9084222,-1.396134,1.647567,-1.7968,0.4410983,-0.033104,0.896848,-1.330418,1.64133,-1.817514,0.3926131,-0.02825209,0.9192697,-1.363276,1.644449,-1.807157,5.714636,198.0144,5.198152,0,2,False
Sneeze_Away, 326, 30.7, 3.526667, -1.371913, 1.643333, -1.802622, False, True, False, True, True,Eye Torso,-0.01754978,1.544461,1.148211,-1.371737,1.643134,-1.802664,0.4169445,-0.03043814,0.9084222,-1.404742,1.646494,-1.792184,0.441309,-0.03361598,0.8967253,-1.339085,1.640172,-1.813059,0.3928355,-0.02871035,0.9191605,-1.371913,1.643333,-1.802622,5.684761,198.1608,5.268425,0,2,False
Sneeze_Away, 327, 30.72, 3.525802, -1.38029, 1.642023, -1.798185, False, True, False, True, True,Eye Torso,0.01692807,1.547714,1.19576,-1.380286,1.641978,-1.798173,0.4227243,-0.02853267,0.905809,-1.413089,1.64521,-1.787663,0.4468234,-0.03093639,0.8940871,-1.347492,1.638835,-1.808706,0.3984843,-0.02613802,0.9168026,-1.38029,1.642023,-1.798185,5.699934,198.3155,5.313731,0,2,False
Sneeze_Away, 328, 30.74, 3.523961, -1.396862, 1.638889, -1.789466, False, True, False, True, True,Eye Torso,0.0200193,1.546998,1.183206,-1.396853,1.638871,-1.789457,0.4300938,-0.0278935,0.9023532,-1.429623,1.642008,-1.778804,0.4539565,-0.03024988,0.8905102,-1.364102,1.63577,-1.800128,0.405815,-0.02551559,0.913599,-1.396862,1.638889,-1.789466,5.786868,198.5532,5.200014,0,2,False
Sneeze_Away, 329, 30.76, 3.523453, -1.405399, 1.637748, -1.785203, False, True, False, True, True,Eye Torso,0.001737099,1.546489,1.167023,-1.405368,1.637575,-1.785159,0.4300937,-0.02789349,0.9023533,-1.438131,1.640875,-1.774457,0.4539765,-0.03093882,0.8904763,-1.372666,1.634622,-1.795949,0.40584,-0.02617391,0.9135693,-1.405399,1.637748,-1.785203,5.731187,198.6965,5.211726,0,2,False
Sneeze_Away, 330, 30.78, 3.523316, -1.422353, 1.637156, -1.776759, False, True, False, True, True,Eye Head,-0.03992078,1.564502,1.070378,-1.422383,1.636991,-1.776795,0.4366707,-0.02294948,0.8993286,-1.455014,1.640367,-1.765823,0.4606085,-0.02552003,0.8872364,-1.389692,1.633946,-1.787694,0.4126433,-0.02075855,0.9106562,-1.422353,1.637156,-1.776759,5.454919,199.0212,5.349594,0,2,False
Sneeze_Away, 331, 30.8, 3.523295, -1.430401, 1.637547, -1.772364, False, True, False, True, True,Eye Head,-0.05733345,1.565385,1.055485,-1.4306,1.637256,-1.772452,0.4366707,-0.02294949,0.8993286,-1.463024,1.640736,-1.761311,0.4605857,-0.02563332,0.8872451,-1.397777,1.634357,-1.783417,0.4126122,-0.02095971,0.9106656,-1.430401,1.637547,-1.772364,5.302693,199.2082,5.313087,0,2,False
Sneeze_Away, 332, 30.82, 3.524648, -1.446661, 1.639624, -1.764408, False, True, False, True, True,Eye Head,-0.09265428,1.576543,0.952863,-1.446679,1.639329,-1.764365,0.4458971,-0.02077391,0.8948431,-1.479186,1.642804,-1.753065,0.4698558,-0.02403484,0.882416,-1.414136,1.636444,-1.775751,0.4221679,-0.01924295,0.9063134,-1.446661,1.639624,-1.764408,4.767552,199.6677,5.293047,0,2,False
Sneeze_Away, 333, 30.84, 3.525673, -1.454499, 1.641505, -1.760482, False, True, False, True, True,Eye Head,-0.0937654,1.583228,0.9187737,-1.454648,1.641387,-1.76059,0.4527384,-0.01938964,0.8914325,-1.486938,1.64478,-1.748924,0.4773908,-0.02067139,0.8784479,-1.422059,1.63823,-1.772041,0.4299078,-0.0158447,0.9027337,-1.454499,1.641505,-1.760482,4.578847,200.048,5.449573,0,2,False
Sneeze_Away, 334, 30.86, 3.527112, -1.4694, 1.644544, -1.75261, False, True, False, True, True,Eye Head,-0.08953993,1.585448,0.9643061,-1.469417,1.644591,-1.752625,0.4527384,-0.01938964,0.8914326,-1.501747,1.647655,-1.740752,0.4764887,-0.02088612,0.8789324,-1.437052,1.641433,-1.764467,0.4289796,-0.01607882,0.9031711,-1.4694,1.644544,-1.75261,4.631742,200.5505,5.176431,0,2,False
Sneeze_Away, 335, 30.88, 3.527643, -1.476895, 1.646105, -1.748342, False, True, False, True, True,Eye Head,-0.09437168,1.581257,0.8957188,-1.476891,1.64617,-1.748523,0.4632503,-0.02172889,0.8859611,-1.509182,1.649209,-1.736319,0.4868575,-0.02302849,0.8731778,-1.444608,1.643,-1.760365,0.4396654,-0.0181589,0.897978,-1.476895,1.646105,-1.748342,4.7908,200.8571,5.166854,0,2,False
Sneeze_Away, 336, 30.9, 3.528093, -1.484196, 1.647617, -1.744078, False, True, False, True, True,Eye Head,-0.0920786,1.582319,0.9183323,-1.484233,1.647726,-1.744242,0.4632502,-0.0217289,0.8859611,-1.516425,1.650761,-1.73191,0.4865712,-0.02343245,0.8733267,-1.451967,1.644472,-1.756245,0.4393735,-0.01854526,0.898113,-1.484196,1.647617,-1.744078,4.925408,201.1338,5.234728,0,2,False
Sneeze_Away, 337, 30.92, 3.529368, -1.498604, 1.650495, -1.736145, False, True, False, True, True,Eye Head,-0.06899077,1.590408,0.8520332,-1.498617,1.650558,-1.736168,0.4834059,-0.02031784,0.8751605,-1.53072,1.653731,-1.723705,0.5063785,-0.0225736,0.8620158,-1.466488,1.64726,-1.748584,0.4598331,-0.01778986,0.8878272,-1.498604,1.650495,-1.736145,5.158309,201.6587,5.388922,0,2,False
Sneeze_Away, 338, 30.94, 3.529691, -1.505711, 1.651324, -1.732157, False, True, False, True, True,Eye Head,-0.04102229,1.59583,0.8492965,-1.505734,1.651537,-1.732198,0.4934018,-0.01869395,0.8696007,-1.537782,1.654637,-1.719624,0.5159165,-0.02088938,0.8563842,-1.473639,1.648011,-1.744691,0.469658,-0.01608219,0.882702,-1.505711,1.651324,-1.732157,5.318759,201.8589,5.519221,0,2,False
Sneeze_Away, 339, 30.96, 3.530487, -1.520019, 1.652666, -1.72444, False, True, False, True, True,Eye Head,-0.05874594,1.597302,0.8509949,-1.519997,1.652734,-1.724427,0.4934018,-0.01869396,0.8696006,-1.55202,1.656133,-1.711767,0.5161309,-0.02148598,0.8562402,-1.488019,1.6492,-1.737113,0.4698799,-0.01668594,0.8825726,-1.520019,1.652666,-1.72444,5.524935,202.163,5.777901,0,2,False
Sneeze_Away, 340, 30.98, 3.530758, -1.527233, 1.652864, -1.720635, False, True, False, True, True,Eye Head,0.09810936,1.558676,1.119667,-1.527249,1.652984,-1.720669,0.4964659,-0.02876984,0.8675794,-1.559203,1.656466,-1.707923,0.5189198,-0.03208211,0.8542206,-1.495263,1.649261,-1.733346,0.4727485,-0.02723107,0.8807766,-1.527233,1.652864,-1.720635,5.518187,202.2621,6.005332,0,2,False
Sneeze_Away, 341, 31, 3.530941, -1.541413, 1.652554, -1.713052, False, True, False, True, True,Eye Torso,0.1312785,1.548746,1.162664,-1.541416,1.652609,-1.713057,0.5025474,-0.03118852,0.8639869,-1.573334,1.656353,-1.700274,0.5252646,-0.0339336,0.8502621,-1.509492,1.648755,-1.725829,0.4793163,-0.02889704,0.8771664,-1.541413,1.652554,-1.713052,5.440839,202.418,6.333865,0,2,False
Sneeze_Away, 342, 31.02, 3.530797, -1.548357, 1.651765, -1.709389, False, True, False, True, True,Eye Torso,0.1158885,1.548481,1.151805,-1.548445,1.65185,-1.70938,0.5025476,-0.03118854,0.8639868,-1.580265,1.655601,-1.696591,0.5250674,-0.03410451,0.8503771,-1.516449,1.647929,-1.722188,0.4791093,-0.02910941,0.8772725,-1.548357,1.651765,-1.709389,5.33025,202.4529,6.394715,0,2,False
Sneeze_Away, 343, 31.04, 3.530758, -1.555256, 1.651188, -1.705737, False, True, False, True, True,Eye Torso,0.1036613,1.548234,1.146298,-1.555328,1.651119,-1.705726,0.5025475,-0.03118854,0.8639868,-1.587145,1.655042,-1.692896,0.5253351,-0.03404357,0.8502142,-1.523368,1.647334,-1.718578,0.4793868,-0.02903274,0.8771234,-1.555256,1.651188,-1.705737,5.221948,202.521,6.424065,0,2,False
Sneeze_Away, 344, 31.06, 3.530781, -1.568731, 1.650763, -1.698236, False, True, False, True, True,Eye Torso,-0.05236517,1.525117,0.8873597,-1.568804,1.650604,-1.698267,0.5054424,-0.0418811,0.8618433,-1.600554,1.65468,-1.685251,0.5283609,-0.04451719,0.847852,-1.536909,1.646846,-1.711221,0.4825695,-0.03924725,0.8749779,-1.568731,1.650763,-1.698236,5.020894,202.7717,6.526184,0,2,False
Sneeze_Away, 345, 31.08, 3.530804, -1.57504, 1.651035, -1.694422, False, True, False, True, True,Eye Torso,-0.08940099,1.521989,0.8505718,-1.575178,1.650816,-1.694451,0.5036566,-0.04374866,0.8627955,-1.606817,1.654908,-1.681311,0.5272256,-0.0456242,0.8484996,-1.543264,1.647162,-1.707533,0.4813835,-0.04016508,0.8755894,-1.57504,1.651035,-1.694422,5.019114,202.9882,6.452894,0,2,False
